,date,maxO3,T6,T9,T12,T15,T18,Ne6,Ne9,Ne12,Ne15,Ne18,Vdir6,Vvit6,Vdir9,Vvit9,Vdir12,Vvit12,Vdir15,Vvit15,Vdir18,Vvit18,Vx,maxO3v,maxO3l
894,1999-09-10,114.8,13.0,20.6,28.6,30.2,28.3,0.0,0.0,0.0,5.0,5.0,40.0,1.0,130.0,2.0,140.0,3.0,140.0,2.0,110.0,3.0,1.9284,52.4,133.4
895,1999-09-11,133.4,17.5,23.8,30.7,30.8,26.4,4.0,5.0,4.0,2.0,2.0,120.0,2.0,140.0,2.0,210.0,6.0,220.0,6.0,210.0,4.0,-3.0,114.8,67.2
896,1999-09-12,67.2,16.4,16.7,19.4,21.1,17.2,8.0,8.0,7.0,7.0,8.0,350.0,4.0,280.0,4.0,190.0,2.0,220.0,4.0,200.0,3.0,-0.3473,133.4,66.2
897,1999-09-13,66.2,13.3,16.4,18.9,18.4,16.7,8.0,6.0,6.0,8.0,8.0,300.0,2.0,320.0,4.0,350.0,4.0,360.0,6.0,360.0,3.0,-0.6946,67.2,58.8
898,1999-09-14,58.8,11.6,13.7,15.3,17.1,16.3,8.0,7.0,8.0,7.0,3.0,10.0,3.0,330.0,4.0,10.0,2.0,360.0,5.0,20.0,3.0,0.3473,66.2,79.4
899,1999-09-15,79.4,7.0,13.8,19.6,20.8,18.4,0.0,1.0,2.0,1.0,1.0,0.0,0.0,290.0,2.0,270.0,3.0,270.0,4.0,230.0,4.0,-3.0,58.8,69.6
900,1999-09-16,69.6,12.5,17.7,18.5,21.0,17.8,1.0,7.0,7.0,6.0,6.0,160.0,4.0,190.0,7.0,230.0,5.0,250.0,7.0,250.0,3.0,-3.8302,79.4,63.2
901,1999-09-17,63.2,12.3,17.2,17.6,20.4,17.9,1.0,1.0,7.0,5.0,4.0,190.0,2.0,210.0,4.0,240.0,3.0,230.0,6.0,210.0,3.0,-2.5981,69.6,58.8
902,1999-09-18,58.8,14.1,15.4,16.9,17.4,17.3,7.0,8.0,8.0,8.0,7.0,160.0,5.0,180.0,7.0,170.0,8.0,180.0,8.0,150.0,5.0,1.3892,63.2,66.8
903,1999-09-19,66.8,13.5,15.4,18.3,17.9,16.2,8.0,7.0,7.0,8.0,8.0,170.0,3.0,140.0,3.0,160.0,4.0,120.0,4.0,80.0,4.0,1.3681,58.8,55.4
904,1999-09-20,55.4,13.3,15.9,19.0,17.0,15.5,7.0,6.0,7.0,7.0,8.0,200.0,3.0,190.0,5.0,190.0,7.0,190.0,4.0,170.0,4.0,-1.2155,66.8,45.6
905,1999-09-21,45.6,12.4,16.8,15.9,18.8,19.2,5.0,6.0,8.0,7.0,1.0,180.0,2.0,180.0,5.0,180.0,7.0,180.0,5.0,230.0,4.0,0.0,55.4,61.4
906,1999-09-22,61.4,17.3,19.0,22.9,19.2,18.9,7.0,7.0,2.0,7.0,1.0,180.0,4.0,170.0,5.0,210.0,8.0,210.0,6.0,180.0,4.0,-4.0,45.6,67.8
907,1999-09-23,67.8,16.5,19.3,20.6,19.7,18.1,4.0,7.0,7.0,7.0,6.0,200.0,5.0,190.0,9.0,220.0,11.0,230.0,7.0,210.0,5.0,-7.0707,61.4,67.2
908,1999-09-24,67.2,16.7,19.5,22.2,22.0,17.7,5.0,2.0,3.0,6.0,5.0,180.0,5.0,200.0,7.0,210.0,9.0,230.0,8.0,260.0,2.0,-4.5,67.8,73.2
909,1999-09-25,73.2,15.2,18.8,18.0,18.8,16.3,6.0,6.0,7.0,7.0,3.0,200.0,4.0,210.0,6.0,200.0,8.0,220.0,6.0,210.0,5.0,-2.7362,67.2,75.2
910,1999-09-26,75.2,12.7,16.1,18.8,17.6,17.0,6.0,2.0,7.0,6.0,7.0,200.0,3.0,220.0,3.0,210.0,5.0,250.0,3.0,220.0,5.0,-2.5,73.2,75.0
911,1999-09-27,75.0,16.2,16.6,17.0,19.2,16.5,8.0,6.0,8.0,6.0,8.0,200.0,7.0,260.0,5.0,240.0,7.0,220.0,5.0,210.0,5.0,-6.0622,75.2,63.4
912,1999-09-28,63.4,12.1,15.8,17.6,17.0,17.3,1.0,5.0,8.0,8.0,7.0,230.0,3.0,250.0,4.0,220.0,5.0,210.0,5.0,220.0,5.0,-3.2139,75.0,67.4
913,1999-09-29,67.4,16.3,16.4,18.3,19.6,17.9,8.0,8.0,7.0,7.0,6.0,240.0,4.0,230.0,5.0,220.0,7.0,220.0,8.0,230.0,4.0,-4.4995,63.4,65.8
914,1999-09-30,65.8,12.7,15.9,17.9,18.4,15.1,1.0,5.0,6.0,7.0,7.0,240.0,4.0,280.0,6.0,290.0,6.0,300.0,7.0,290.0,5.0,-5.6382,67.4,76.0
915,2000-04-01,76.0,5.9,8.7,9.9,12.5,10.9,7.0,8.0,7.0,7.0,7.0,190.0,4.0,220.0,5.0,250.0,7.0,240.0,6.0,210.0,4.0,-6.5778,40.0,53.0
916,2000-04-02,53.0,6.0,8.0,10.2,13.2,11.6,7.0,8.0,8.0,8.0,8.0,110.0,4.0,120.0,5.0,120.0,4.0,100.0,4.0,160.0,3.0,3.4641,76.0,57.0
917,2000-04-03,57.0,8.9,9.5,15.0,11.2,10.6,8.0,8.0,6.0,8.0,7.0,110.0,3.0,120.0,3.0,160.0,4.0,170.0,4.0,200.0,2.0,1.3681,53.0,61.0
918,2000-04-04,61.0,8.2,8.1,8.1,6.7,6.3,8.0,7.0,8.0,8.0,8.0,10.0,3.0,360.0,7.0,350.0,8.0,360.0,8.0,360.0,7.0,-1.3892,57.0,61.0
919,2000-04-05,61.0,3.2,4.5,5.8,6.7,7.0,8.0,8.0,8.0,8.0,7.0,10.0,5.0,20.0,6.0,10.0,6.0,20.0,5.0,30.0,7.0,1.0419,61.0,77.0
920,2000-04-06,77.0,1.7,5.6,9.5,10.8,9.7,2.0,6.0,6.0,6.0,3.0,30.0,3.0,50.0,5.0,70.0,2.0,90.0,3.0,100.0,3.0,1.8794,61.0,66.0
921,2000-04-07,66.0,-0.5,9.1,13.4,16.1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0,90.0,7.0,80.0,8.0,90.0,5.0,7.0,77.0,80.0
922,2000-04-08,80.0,4.5,11.7,17.2,18.8,17.2,0.0,1.0,1.0,1.0,0.0,80.0,1.0,80.0,4.0,100.0,5.0,60.0,6.0,90.0,3.0,4.924,66.0,74.0
923,2000-04-09,74.0,3.9,7.8,12.5,14.8,12.3,7.0,8.0,7.0,7.0,8.0,290.0,2.0,360.0,2.0,60.0,6.0,80.0,5.0,90.0,1.0,5.1962,80.0,56.0
924,2000-04-10,56.0,9.0,10.9,10.9,13.5,11.0,6.0,5.0,8.0,5.0,7.0,40.0,5.0,60.0,6.0,30.0,6.0,20.0,7.0,360.0,5.0,3.0,74.0,69.0
925,2000-04-11,69.0,1.1,8.1,10.0,8.3,5.2,6.0,7.0,7.0,7.0,6.0,250.0,1.0,250.0,5.0,230.0,7.0,230.0,8.0,280.0,3.0,-5.3623,56.0,63.0
926,2000-04-12,63.0,1.9,8.3,8.7,10.2,7.4,1.0,5.0,6.0,6.0,5.0,220.0,4.0,230.0,5.0,230.0,8.0,250.0,7.0,310.0,4.0,-6.1284,69.0,65.0
927,2000-04-13,65.0,5.4,10.3,13.7,14.6,10.0,2.0,5.0,6.0,4.0,5.0,210.0,3.0,260.0,5.0,260.0,7.0,250.0,8.0,360.0,3.0,-6.8937,63.0,54.0
928,2000-04-14,54.0,5.2,8.0,7.7,7.2,7.9,8.0,8.0,8.0,8.0,8.0,90.0,2.0,80.0,2.0,90.0,5.0,70.0,7.0,90.0,6.0,5.0,65.0,60.0
929,2000-04-15,60.0,7.6,6.6,7.8,9.3,8.9,8.0,8.0,8.0,6.0,6.0,260.0,8.0,290.0,10.0,290.0,10.0,290.0,6.0,280.0,2.0,-9.3969,54.0,69.0
930,2000-04-16,69.0,2.2,6.3,7.9,13.0,11.5,7.0,8.0,8.0,6.0,4.0,80.0,3.0,100.0,5.0,110.0,5.0,200.0,7.0,210.0,5.0,4.6985,60.0,64.0
931,2000-04-17,64.0,7.1,10.7,13.2,13.9,11.8,5.0,5.0,7.0,5.0,2.0,180.0,5.0,220.0,7.0,240.0,10.0,230.0,11.0,240.0,7.0,-8.6603,69.0,56.0
932,2000-04-18,56.0,9.8,11.4,11.6,12.4,11.8,7.0,7.0,8.0,7.0,7.0,170.0,5.0,170.0,6.0,190.0,8.0,170.0,9.0,180.0,3.0,-1.3892,64.0,61.0
933,2000-04-19,61.0,5.1,11.7,13.5,12.3,11.7,2.0,4.0,7.0,8.0,8.0,210.0,2.0,210.0,4.0,200.0,6.0,190.0,7.0,180.0,7.0,-2.0521,56.0,58.0
934,2000-04-20,58.0,12.5,13.6,15.0,12.1,10.0,8.0,7.0,8.0,8.0,8.0,180.0,6.0,180.0,8.0,220.0,7.0,250.0,5.0,210.0,5.0,-4.4995,61.0,71.0
935,2000-04-21,71.0,9.9,12.6,17.0,17.4,16.5,3.0,7.0,6.0,6.0,7.0,190.0,5.0,240.0,3.0,210.0,8.0,200.0,7.0,180.0,2.0,-4.0,58.0,69.0
936,2000-04-22,69.0,9.6,13.8,15.2,15.6,14.5,7.0,7.0,7.0,6.0,5.0,180.0,2.0,210.0,4.0,220.0,5.0,230.0,5.0,260.0,5.0,-3.2139,71.0,73.0
937,2000-04-23,73.0,8.5,12.7,13.8,14.3,13.0,8.0,3.0,5.0,6.0,7.0,240.0,2.0,230.0,5.0,240.0,7.0,190.0,4.0,250.0,5.0,-6.0622,69.0,57.0
938,2000-04-24,57.0,6.9,10.1,11.6,11.5,11.1,3.0,8.0,8.0,8.0,7.0,150.0,3.0,170.0,5.0,160.0,7.0,180.0,7.0,170.0,7.0,2.3941,73.0,61.0
939,2000-04-25,61.0,12.0,14.5,14.1,11.9,11.1,7.0,6.0,8.0,8.0,8.0,190.0,5.0,220.0,6.0,200.0,7.0,180.0,5.0,230.0,3.0,-2.3941,57.0,66.0
940,2000-04-26,66.0,9.7,11.9,14.5,14.6,13.1,8.0,7.0,5.0,7.0,6.0,180.0,3.0,180.0,8.0,220.0,9.0,220.0,7.0,200.0,7.0,-5.7851,61.0,56.0
941,2000-04-27,56.0,8.4,9.9,13.4,13.4,13.0,8.0,8.0,7.0,8.0,8.0,160.0,1.0,100.0,1.0,350.0,2.0,10.0,1.0,360.0,2.0,-0.3473,66.0,72.0
942,2000-04-28,72.0,8.5,11.7,14.4,16.2,14.5,7.0,7.0,6.0,6.0,6.0,310.0,2.0,300.0,3.0,360.0,2.0,280.0,3.0,240.0,3.0,0.0,56.0,70.0
943,2000-04-29,70.0,7.0,12.4,15.8,18.1,17.4,1.0,5.0,5.0,5.0,3.0,110.0,2.0,170.0,4.0,160.0,5.0,130.0,3.0,120.0,4.0,1.7101,72.0,75.0
944,2000-04-30,75.0,7.2,16.5,19.3,21.1,19.8,1.0,5.0,6.0,6.0,6.0,0.0,0.0,110.0,4.0,80.0,5.0,90.0,4.0,80.0,3.0,4.924,70.0,79.0
945,2000-05-01,79.0,12.4,17.2,20.2,21.8,19.2,4.0,7.0,8.0,2.0,3.0,340.0,1.0,50.0,3.0,60.0,5.0,50.0,6.0,20.0,6.0,4.3301,75.0,60.0
946,2000-05-02,60.0,12.0,12.7,16.9,15.3,14.4,8.0,8.0,6.0,8.0,8.0,30.0,5.0,40.0,5.0,70.0,6.0,40.0,5.0,40.0,5.0,5.6382,79.0,58.0
947,2000-05-03,58.0,11.2,12.7,14.8,13.7,13.5,8.0,8.0,8.0,8.0,8.0,60.0,5.0,60.0,5.0,60.0,6.0,60.0,4.0,60.0,4.0,5.1962,60.0,54.0
948,2000-05-04,54.0,11.0,12.8,16.0,18.2,16.5,8.0,8.0,8.0,7.0,8.0,40.0,4.0,70.0,5.0,60.0,4.0,70.0,4.0,70.0,6.0,3.4641,58.0,90.0
949,2000-05-05,90.0,13.4,18.2,21.8,23.7,23.0,4.0,7.0,4.0,2.0,4.0,30.0,2.0,70.0,3.0,90.0,4.0,110.0,3.0,120.0,2.0,4.0,54.0,91.0
950,2000-05-06,91.0,14.6,19.2,22.3,23.0,18.7,7.0,4.0,6.0,6.0,7.0,10.0,1.0,130.0,2.0,160.0,2.0,180.0,3.0,20.0,5.0,0.684,90.0,75.0
951,2000-05-07,75.0,14.5,16.8,19.6,20.6,16.4,7.0,8.0,7.0,7.0,7.0,0.0,0.0,200.0,1.0,150.0,2.0,360.0,5.0,50.0,1.0,1.0,91.0,71.0
952,2000-05-08,71.0,13.0,15.3,18.5,17.2,19.8,8.0,7.0,7.0,7.0,6.0,160.0,1.0,140.0,1.0,150.0,2.0,200.0,1.0,240.0,1.0,1.0,75.0,74.0
953,2000-05-09,74.0,12.9,14.1,19.0,22.0,20.6,8.0,8.0,6.0,6.0,7.0,190.0,2.0,50.0,2.0,90.0,2.0,80.0,3.0,310.0,2.0,2.0,71.0,77.0
954,2000-05-10,77.0,15.1,15.8,18.3,21.5,19.5,8.0,8.0,6.0,6.0,7.0,60.0,2.0,60.0,2.0,70.0,3.0,190.0,2.0,90.0,1.0,2.8191,74.0,68.0
955,2000-05-11,68.0,15.4,16.5,17.9,17.1,17.3,8.0,8.0,8.0,7.0,7.0,100.0,3.0,130.0,5.0,120.0,5.0,170.0,2.0,220.0,4.0,4.3301,77.0,75.0
956,2000-05-12,75.0,14.2,15.7,16.1,18.3,17.7,8.0,8.0,8.0,7.0,5.0,160.0,1.0,190.0,2.0,190.0,1.0,360.0,2.0,20.0,3.0,-0.1736,68.0,94.0
957,2000-05-13,94.0,12.7,13.6,17.9,22.0,22.2,9.0,8.0,5.0,2.0,1.0,30.0,2.0,70.0,1.0,20.0,1.0,290.0,2.0,320.0,2.0,0.342,75.0,92.0
958,2000-05-14,92.0,12.3,17.5,23.1,24.5,23.6,8.0,5.0,5.0,5.0,6.0,110.0,1.0,190.0,1.0,80.0,3.0,90.0,2.0,130.0,2.0,2.9544,94.0,113.0
959,2000-05-15,113.0,13.7,22.0,26.0,27.0,25.3,4.0,4.0,4.0,3.0,3.0,0.0,0.0,170.0,1.0,180.0,3.0,200.0,3.0,230.0,3.0,0.0,92.0,93.0
960,2000-05-16,93.0,16.0,17.9,21.2,21.0,16.9,8.0,7.0,4.0,3.0,7.0,190.0,3.0,200.0,3.0,230.0,4.0,220.0,7.0,250.0,5.0,-3.0642,113.0,87.0
961,2000-05-17,87.0,10.5,13.4,16.2,16.3,15.0,1.0,4.0,6.0,6.0,7.0,270.0,3.0,300.0,5.0,270.0,4.0,260.0,4.0,260.0,5.0,-4.0,93.0,83.0
962,2000-05-18,83.0,11.2,14.2,14.2,14.4,12.6,8.0,6.0,6.0,7.0,7.0,240.0,4.0,290.0,5.0,330.0,5.0,320.0,5.0,310.0,6.0,-2.5,87.0,79.0
963,2000-05-19,79.0,9.8,12.9,14.7,15.0,14.7,8.0,7.0,6.0,7.0,5.0,260.0,3.0,270.0,6.0,290.0,5.0,290.0,5.0,330.0,3.0,-4.6985,83.0,82.0
964,2000-05-20,82.0,9.2,14.2,16.1,17.8,16.6,6.0,6.0,6.0,7.0,7.0,0.0,0.0,350.0,1.0,180.0,1.0,230.0,3.0,260.0,2.0,0.0,79.0,75.0
965,2000-05-21,75.0,10.6,12.7,14.2,15.5,13.7,4.0,6.0,6.0,5.0,6.0,300.0,4.0,290.0,7.0,320.0,6.0,320.0,6.0,330.0,4.0,-3.8567,82.0,73.0
966,2000-05-22,73.0,10.8,13.9,15.7,17.0,16.2,7.0,7.0,7.0,7.0,7.0,230.0,2.0,260.0,3.0,250.0,4.0,240.0,3.0,220.0,4.0,-3.7588,75.0,81.0
967,2000-05-23,81.0,12.5,15.6,18.3,16.9,15.8,4.0,8.0,7.0,7.0,8.0,200.0,3.0,210.0,6.0,220.0,7.0,240.0,6.0,230.0,5.0,-4.4995,73.0,57.0
968,2000-05-24,57.0,14.2,16.5,16.4,15.3,15.0,8.0,8.0,8.0,8.0,8.0,220.0,4.0,230.0,6.0,210.0,5.0,200.0,9.0,210.0,6.0,-2.5,81.0,81.0
969,2000-05-25,81.0,11.1,13.7,17.2,18.8,16.6,7.0,6.0,6.0,5.0,5.0,300.0,3.0,320.0,5.0,280.0,5.0,250.0,5.0,250.0,4.0,-4.924,57.0,73.0
970,2000-05-26,73.0,10.8,13.2,13.6,16.1,12.9,7.0,8.0,8.0,8.0,7.0,150.0,1.0,150.0,5.0,170.0,8.0,200.0,9.0,300.0,10.0,1.3892,81.0,77.0
971,2000-05-27,77.0,8.6,13.9,14.7,13.5,11.2,1.0,4.0,7.0,8.0,8.0,220.0,4.0,230.0,7.0,220.0,7.0,220.0,4.0,200.0,5.0,-4.4995,73.0,78.0
972,2000-05-28,78.0,9.9,13.3,15.1,16.3,14.4,2.0,6.0,5.0,6.0,6.0,260.0,5.0,270.0,6.0,270.0,6.0,240.0,6.0,250.0,5.0,-6.0,77.0,77.0
973,2000-05-29,77.0,8.7,14.2,15.8,16.7,15.0,0.0,6.0,7.0,7.0,8.0,270.0,3.0,280.0,4.0,240.0,3.0,240.0,4.0,230.0,5.0,-2.5981,78.0,59.0
974,2000-05-30,59.0,13.0,14.8,15.1,15.7,14.9,8.0,8.0,8.0,8.0,8.0,220.0,3.0,250.0,5.0,240.0,5.0,240.0,5.0,250.0,6.0,-4.3301,77.0,67.0
975,2000-05-31,67.0,12.1,15.5,16.4,19.5,17.2,8.0,7.0,7.0,6.0,7.0,40.0,2.0,120.0,2.0,190.0,3.0,230.0,4.0,230.0,5.0,-0.5209,59.0,67.0
976,2000-06-01,67.0,13.1,14.4,17.9,20.2,20.8,8.0,8.0,6.0,3.0,1.0,240.0,4.0,220.0,5.0,220.0,5.0,200.0,3.0,240.0,1.0,-3.2139,67.0,86.0
977,2000-06-02,86.0,13.1,16.9,21.1,24.1,24.3,2.0,1.0,4.0,2.0,2.0,350.0,3.0,350.0,3.0,330.0,1.0,310.0,1.0,230.0,3.0,-0.5,67.0,72.0
978,2000-06-03,72.0,14.4,17.8,19.0,21.7,21.9,8.0,8.0,8.0,5.0,4.0,350.0,1.0,20.0,1.0,280.0,3.0,360.0,1.0,40.0,2.0,-2.9544,86.0,82.0
979,2000-06-04,82.0,11.0,15.7,19.0,20.5,17.8,2.0,5.0,5.0,5.0,7.0,280.0,2.0,300.0,3.0,320.0,3.0,290.0,2.0,20.0,5.0,-1.9284,72.0,61.0
980,2000-06-05,61.0,12.4,14.1,16.4,16.2,16.3,8.0,7.0,8.0,8.0,7.0,340.0,3.0,350.0,3.0,330.0,3.0,340.0,5.0,340.0,5.0,-1.5,82.0,70.0
981,2000-06-06,70.0,9.2,14.6,17.6,14.6,16.0,5.0,5.0,8.0,8.0,4.0,270.0,2.0,260.0,3.0,310.0,3.0,260.0,3.0,200.0,2.0,-2.2981,61.0,85.0
982,2000-06-07,85.0,9.0,14.2,18.6,20.3,20.1,9.0,5.0,5.0,4.0,2.0,280.0,1.0,350.0,1.0,100.0,3.0,130.0,2.0,160.0,3.0,2.9544,70.0,107.0
984,2000-06-09,84.92826880934989,15.1,15.4,16.3,19.0,15.4,7.0,7.0,7.0,7.0,7.0,200.0,2.0,240.0,4.0,220.0,3.0,200.0,5.0,350.0,5.0,-1.9284,107.0,76.0
985,2000-06-10,76.0,9.5,13.3,16.9,19.2,18.8,6.0,6.0,6.0,6.0,7.0,320.0,3.0,350.0,4.0,340.0,3.0,290.0,3.0,270.0,2.0,-1.0261,85.0370588235294,83.0
986,2000-06-11,83.0,13.3,15.7,18.5,20.2,18.0,8.0,6.0,7.0,4.0,4.0,250.0,2.0,320.0,4.0,320.0,4.0,290.0,3.0,360.0,4.0,-2.5712,76.0,75.0
987,2000-06-12,75.0,13.8,16.3,18.8,23.4,23.4,7.0,7.0,7.0,3.0,2.0,240.0,2.0,290.0,3.0,220.0,2.0,290.0,1.0,220.0,3.0,-1.2856,83.0,59.0
988,2000-06-13,59.0,14.3,15.5,20.1,24.2,24.8,8.0,8.0,6.0,2.0,3.0,290.0,1.0,0.0,0.0,110.0,1.0,200.0,1.0,230.0,1.0,0.9397,75.0,63.0
989,2000-06-14,63.0,15.2,17.7,21.8,25.1,22.4,8.0,6.0,2.0,2.0,0.0,320.0,2.0,270.0,1.0,210.0,3.0,240.0,3.0,10.0,6.0,-1.5,59.0,52.0
990,2000-06-15,52.0,13.7,15.4,20.6,25.0,25.3,8.0,8.0,2.0,1.0,1.0,40.0,2.0,110.0,1.0,350.0,2.0,300.0,1.0,360.0,2.0,-0.3473,63.0,102.0
991,2000-06-16,102.0,15.6,17.7,25.7,28.4,27.9,0.0,8.0,0.0,3.0,2.0,110.0,4.0,120.0,2.0,100.0,3.0,110.0,3.0,120.0,3.0,2.9544,52.0,108.0
992,2000-06-17,108.0,17.8,23.4,27.5,29.3,28.5,5.0,1.0,1.0,1.0,0.0,130.0,3.0,140.0,6.0,120.0,4.0,110.0,5.0,110.0,4.0,3.4641,102.0,116.0
993,2000-06-18,116.0,17.6,23.7,29.2,31.9,31.8,0.0,0.0,0.0,0.0,0.0,120.0,5.0,120.0,5.0,120.0,5.0,160.0,6.0,160.0,5.0,4.3301,108.0,131.0
994,2000-06-19,131.0,20.6,24.6,28.3,29.3,26.0,1.0,1.0,1.0,2.0,5.0,160.0,2.0,240.0,4.0,180.0,6.0,190.0,5.0,210.0,6.0,0.0,116.0,99.0
995,2000-06-20,99.0,17.4,19.0,23.3,23.6,21.1,7.0,7.0,4.0,7.0,5.0,320.0,3.0,290.0,3.0,200.0,2.0,260.0,5.0,220.0,5.0,-0.684,131.0,76.0
996,2000-06-21,76.0,17.2,20.3,21.6,20.8,19.4,8.0,7.0,6.0,6.0,5.0,200.0,5.0,220.0,8.0,230.0,9.0,240.0,6.0,230.0,7.0,-6.8944,99.0,75.0
997,2000-06-22,75.0,14.7,18.2,19.0,19.3,17.2,5.0,7.0,7.0,7.0,7.0,230.0,4.0,230.0,8.0,250.0,7.0,240.0,8.0,240.0,5.0,-6.5778,76.0,60.0
998,2000-06-23,60.0,14.3,17.2,17.6,16.3,16.5,7.0,7.0,7.0,7.0,8.0,240.0,2.0,270.0,4.0,280.0,5.0,280.0,2.0,310.0,2.0,-4.924,75.0,70.0
999,2000-06-24,70.0,12.7,15.5,17.1,16.7,15.1,7.0,7.0,8.0,7.0,8.0,290.0,4.0,320.0,6.0,320.0,5.0,330.0,5.0,340.0,4.0,-3.2139,60.0,81.0
1000,2000-06-25,81.0,11.8,15.5,17.7,20.0,18.5,7.0,5.0,6.0,6.0,4.0,90.0,2.0,60.0,3.0,50.0,3.0,70.0,4.0,20.0,5.0,2.2981,70.0,106.0
1001,2000-06-26,106.0,11.8,18.9,21.9,22.8,22.5,0.0,1.0,4.0,3.0,1.0,20.0,1.0,130.0,4.0,90.0,4.0,80.0,5.0,90.0,5.0,4.0,81.0,112.0
1002,2000-06-27,112.0,14.2,19.8,23.0,24.4,23.2,4.0,3.0,5.0,4.0,7.0,90.0,5.0,100.0,7.0,90.0,7.0,90.0,7.0,90.0,6.0,7.0,106.0,128.0
1003,2000-06-28,128.0,15.8,20.4,24.1,25.0,23.1,1.0,5.0,7.0,7.0,7.0,90.0,3.0,130.0,2.0,100.0,2.0,170.0,3.0,200.0,4.0,1.9696,112.0,100.0
1004,2000-06-29,100.0,16.3,19.7,23.2,23.5,20.8,8.0,8.0,6.0,7.0,7.0,250.0,2.0,220.0,1.0,220.0,2.0,330.0,1.0,40.0,2.0,-1.2856,128.0,94.0
1005,2000-06-30,94.0,15.0,18.4,22.1,22.7,23.4,8.0,6.0,6.0,7.0,6.0,350.0,2.0,230.0,1.0,200.0,2.0,230.0,2.0,320.0,1.0,-0.684,100.0,75.0
1006,2000-07-01,75.0,16.3,19.8,24.0,24.3,22.3,8.0,7.0,5.0,5.0,5.0,190.0,3.0,190.0,5.0,220.0,7.0,260.0,4.0,230.0,5.0,-4.4995,94.0,73.0
1007,2000-07-02,73.0,15.3,19.1,21.7,22.5,22.1,7.0,8.0,7.0,2.0,6.0,20.0,1.0,100.0,1.0,170.0,2.0,310.0,4.0,270.0,5.0,0.3473,75.0,67.0
1008,2000-07-03,67.0,14.4,20.4,18.6,20.8,20.1,4.0,6.0,8.0,7.0,6.0,0.0,0.0,240.0,4.0,230.0,2.0,190.0,5.0,210.0,3.0,-1.5321,73.0,69.0
1009,2000-07-04,69.0,15.4,17.5,21.2,19.0,17.1,7.0,6.0,3.0,6.0,5.0,250.0,2.0,260.0,3.0,250.0,7.0,300.0,8.0,270.0,4.0,-6.5778,67.0,80.0
1010,2000-07-05,80.0,15.2,19.0,20.6,22.2,21.4,7.0,7.0,7.0,5.0,6.0,210.0,3.0,250.0,4.0,270.0,3.0,280.0,5.0,230.0,5.0,-3.0,69.0,88.0
1011,2000-07-06,88.0,15.8,20.8,23.4,24.9,24.0,3.0,6.0,7.0,4.0,7.0,70.0,2.0,90.0,3.0,100.0,4.0,70.0,5.0,40.0,5.0,3.9392,80.0,79.0
1012,2000-07-07,79.0,16.2,15.9,17.4,17.7,16.4,8.0,8.0,8.0,8.0,8.0,20.0,3.0,360.0,5.0,10.0,6.0,10.0,8.0,20.0,5.0,1.0419,88.0,71.0
1013,2000-07-08,71.0,12.3,16.8,18.6,19.1,17.5,3.0,5.0,7.0,7.0,7.0,270.0,1.0,330.0,5.0,340.0,5.0,290.0,5.0,350.0,5.0,-1.7101,79.0,52.0
1014,2000-07-09,52.0,14.1,16.5,18.2,17.4,16.3,8.0,8.0,8.0,8.0,8.0,240.0,5.0,250.0,6.0,250.0,6.0,250.0,6.0,260.0,5.0,-5.6382,71.0,70.0
1015,2000-07-10,70.0,12.5,16.2,16.7,17.4,15.9,2.0,7.0,7.0,3.0,7.0,250.0,3.0,270.0,7.0,300.0,7.0,320.0,9.0,300.0,7.0,-6.0622,52.0,64.0
1016,2000-07-11,64.0,13.4,16.1,17.1,15.5,15.0,4.0,5.0,4.0,6.0,4.0,310.0,5.0,330.0,8.0,310.0,11.0,340.0,9.0,340.0,8.0,-8.4265,70.0,64.0
1017,2000-07-12,64.0,9.6,16.4,19.7,19.2,15.8,5.0,7.0,5.0,7.0,8.0,280.0,2.0,280.0,2.0,260.0,5.0,240.0,5.0,250.0,4.0,-4.924,64.0,65.0
1018,2000-07-13,65.0,13.9,15.3,19.8,22.7,19.3,7.0,8.0,5.0,4.0,7.0,250.0,4.0,250.0,4.0,290.0,6.0,320.0,8.0,340.0,6.0,-5.6382,64.0,68.0
1019,2000-07-14,68.0,14.3,16.4,18.4,19.1,16.7,8.0,7.0,6.0,7.0,7.0,280.0,3.0,330.0,5.0,330.0,8.0,330.0,11.0,340.0,8.0,-4.0,65.0,72.0
1020,2000-07-15,72.0,13.5,16.1,18.0,19.3,18.1,7.0,7.0,5.0,3.0,3.0,240.0,1.0,290.0,2.0,360.0,3.0,350.0,7.0,350.0,6.0,0.0,68.0,82.0
1021,2000-07-16,82.0,10.5,16.9,18.9,20.6,20.3,6.0,5.0,7.0,5.0,1.0,300.0,1.0,290.0,1.0,20.0,4.0,30.0,4.0,20.0,5.0,1.3681,72.0,93.0
1022,2000-07-17,93.0,12.3,18.0,21.9,22.3,21.9,1.0,0.0,1.0,3.0,2.0,90.0,2.0,120.0,2.0,80.0,4.0,20.0,3.0,40.0,5.0,3.9392,82.0,115.0
1023,2000-07-18,115.0,11.3,19.1,22.0,23.6,22.3,0.0,1.0,3.0,4.0,0.0,310.0,1.0,30.0,1.0,60.0,3.0,30.0,3.0,30.0,5.0,2.5981,93.0,126.0
1024,2000-07-19,126.0,12.0,20.6,24.1,23.7,20.9,1.0,2.0,4.0,8.0,7.0,330.0,1.0,80.0,2.0,60.0,3.0,20.0,2.0,20.0,6.0,2.5981,115.0,127.0
